X,Y,OBJECTID,cdestacao,ano,sguf,entidade,corpodagua,ambiente,nuod,medod,minod,maxod,devod,latitude,longitude
-44.7891999999999,-12.4177999996032,180,GRDRSD200,2020,BA,INEMA,Rio São Desidério,1,5,5.734,5,6.6,0.636734,-12.4178,-44.7892
-43.33728,-12.0289999996148,181,GRDRSF370,2020,BA,INEMA,São Francisco,1,6,7.528333,5.83,10.9,2.21794,-12.029,-43.33728
-43.29472,-11.5509999996293,182,GRDRSF420,2020,BA,INEMA,Sapão,1,6,6.336667,4.66,7.69,1.110129,-11.551,-43.29472
-40.341889,-10.5980829996584,183,ITPAIP050,2020,BA,INGÁ,Rio Aipim,1,6,7.126667,6.54,7.84,0.471155,-10.598083,-40.341889
-40.22444,-10.7522199996537,184,ITPAIP300,2020,BA,INEMA,Itapicuru,1,4,6.0525,3.58,7.53,1.787463,-10.75222,-40.22444
-39.0952799999999,-11.2769999996376,185,ITPARA002,2020,BA,INEMA,Itapicuru-Mirim,1,7,7.604286,3.42,9.06,1.927476,-11.277,-39.09528
-40.539167,-11.2294439996391,186,ITPBCA001,2020,BA,INEMA,Itapicuru-Mirim,1,6,6.101667,5.42,6.92,0.49483,-11.229444,-40.539167
-40.0520559999999,-11.1909439996402,187,ITPBPA001,2020,BA,INEMA,Barragem Pedras Altas,1,6,7.668333,5.89,9.16,1.334922,-11.190944,-40.052056
-40.408108,-10.7970439996523,188,ITPBPI001,2020,BA,INEMA,Itapicuru-Açu,1,6,7.501667,7.18,7.65,0.192605,-10.797044,-40.408108
-40.2122199999999,-10.8009999996521,189,ITPBPN001,2020,BA,INEMA,Barragem Ponto Novo,2,6,7.768333,6.32,8.75,0.825867,-10.801,-40.21222
-40.1722599999999,-10.8529999996506,190,ITPBPN002,2020,BA,INEMA,Barragem Ponto Novo,2,6,7.268333,5.77,9.16,1.260689,-10.853,-40.17226
-40.21556,-10.8319999996512,191,ITPBPN003,2020,BA,INEMA,Campo Formoso,1,6,6.875,5.09,8.01,1.202111,-10.832,-40.21556
-40.3161939999999,-10.5288059996605,192,ITPCFM600,2020,BA,INEMA,Campo Formoso,1,6,4.186667,3.16,6.95,1.43376,-10.528806,-40.316194
-39.3561109999999,-10.479999999662,193,ITPCRC050,2020,BA,INGÁ,Rio Cariaçá,2,6,7.278333,6.08,8.85,0.990059,-10.48,-39.356111
-40.4366699999999,-10.7588899996534,194,ITPITA050,2020,BA,INEMA,Rio do Ouro,1,6,7.14,5.6,8.05,0.879545,-10.75889,-40.43667
-40.360028,-10.8206389996516,195,ITPITA100,2020,BA,INGÁ,Rio Itapicuru Açu,1,6,7.6,7.21,7.77,0.203961,-10.820639,-40.360028
-40.2680599999999,-10.8488899996507,196,ITPITA200,2020,BA,INEMA,Rio Quente ou Ribeira do Pombal,1,6,6.44,5.13,7.58,0.96999,-10.84889,-40.26806
-40.487139,-11.2042779996398,197,ITPITM050,2020,BA,INGÁ,Rio Itapicuru mirim,1,5,2.386,1.14,3.45,0.93058,-11.204278,-40.487139
-40.19361,-11.1868599996404,198,ITPITM450,2020,BA,INEMA,Ribeirão do Salto,1,4,5.84,3.32,7.33,1.771346,-11.18686,-40.19361
-39.7380279999999,-10.9511939996475,199,ITPITP300,2020,BA,INGÁ,Rio Itapicuru,1,6,7.351667,5.65,9.4,1.299606,-10.951194,-39.738028
-39.6251109999999,-10.9649999996471,200,ITPITP330,2020,BA,INGÁ,Rio Itapicuru,1,5,5.91,2.94,7.11,1.697321,-10.965,-39.625111
-39.361639,-10.9465829996477,201,ITPITP400,2020,BA,INGÁ,Rio Itapicuru,1,6,8.531667,7.14,10.4,1.209122,-10.946583,-39.361639
-39.307778,-10.9897219996464,202,ITPITP430,2020,BA,INEMA,Itapicuru,1,6,9.925,6.98,14.6,2.886352,-10.989722,-39.307778
-38.838333,-11.0647219996441,203,ITPITP480,2020,BA,INEMA,Itapicuru,1,2,7.71,7.31,8.11,0.565685,-11.064722,-38.838333
-38.7565,-11.0254169996453,204,ITPITP500,2020,BA,INGÁ,Rio Itapicuru,1,7,8.861429,4.35,12.4,3.051843,-11.025417,-38.7565
-38.5125829999999,-11.0974719996431,205,ITPITP600,2020,BA,INGÁ,Rio Itapicuru,1,7,8.534286,6.26,11.5,2.309111,-11.097472,-38.512583
-38.2549999999999,-11.3218889996362,206,ITPITP700,2020,BA,INGÁ,Rio Itapicuru,1,7,8.287143,6.21,10.1,1.479794,-11.321889,-38.255
-37.901778,-11.6887779996251,207,ITPITP800,2020,BA,INGÁ,Rio Itapicuru,1,7,7.445714,6.18,9.27,1.122391,-11.688778,-37.901778
-37.803333,-11.7347219996237,208,ITPITP840,2020,BA,INEMA,Itapicuru,1,2,7.59,7.55,7.63,0.056569,-11.734722,-37.803333
-37.6312779999999,-11.8076389996215,209,ITPITP900,2020,BA,INGÁ,Rio Itapicuru,1,7,7.64,5.58,9.48,1.332441,-11.807639,-37.631278
-37.666388,-11.9541659996171,210,ITPITR900,2020,BA,INEMA,Itariri,1,7,7.147143,5.93,7.7,0.564438,-11.954166,-37.666388
-39.716111,-10.6511389996567,211,ITPJCI050,2020,BA,INGÁ,Rio Jacurici,1,6,6.096667,4.81,8.18,1.268301,-10.651139,-39.716111
-40.5574999999999,-11.1872999996403,212,ITPLAS001,2020,BA,INEMA,Lagoa Antonio Teixeira Sobrinho,2,2,1.535,1.43,1.64,0.148492,-11.1873,-40.5575
-37.570556,-11.693332999625,213,ITPPIR900,2020,BA,INEMA,Pirangi,1,7,7.021429,6.55,7.33,0.302238,-11.693333,-37.570556
-40.28306,-10.7861099996526,214,ITPRFM900,2020,BA,INEMA,Salomé,1,3,6.413333,5.95,7.31,0.776681,-10.78611,-40.28306
-40.507306,-11.164888999641,215,ITPROU050,2020,BA,INGÁ,Rio do Ouro,1,5,7.878,7.58,8.33,0.303924,-11.164889,-40.507306
-40.37028,-10.9783299996467,216,ITPRPD200,2020,BA,INEMA,das Pedras,1,4,4.06,2.64,6.48,1.779307,-10.97833,-40.37028
-38.49306,-11.0830599996435,217,ITPRQE980,2020,BA,INEMA,Una,1,7,6.045714,5.06,7.16,0.707763,-11.08306,-38.49306
-40.4981999999999,-10.8223999996515,218,ITPSMB300,2020,BA,INEMA,Sambaíba,1,4,6.685,5.05,7.68,1.160761,-10.8224,-40.4982
-39.921417,-16.0090829994992,219,JQHJQH200,2020,BA,INGÁ,Rio Jequitinhonha,1,6,5.896667,3.41,8.68,1.716679,-16.009083,-39.921417
-39.559,-15.9469999995009,220,JQHJQH500,2020,BA,INGÁ,Rio Jequitinhonha,1,6,7.45,5.63,9.16,1.212419,-15.947,-39.559
-39.395278,-16.0436109994982,221,JQHJQH525,2020,BA,INEMA,Jequitinhonha,1,6,7.636667,7.1,9.37,0.870234,-16.043611,-39.395278
-39.1215829999999,-15.872499999503,222,JQHJQH600,2020,BA,INGÁ,Rio Jequitinhonha,1,3,6.796667,4.33,8.32,2.155791,-15.8725,-39.121583
-38.96,-15.8383889995039,223,JQHJQH700,2020,BA,INGÁ,Rio Jequitinhonha,1,3,7.84,7.29,8.27,0.500899,-15.838389,-38.96
-39.60556,-16.0909999994969,224,JQHLIM600,2020,BA,INEMA,Limoeiro,1,6,3.975,2.97,6.02,1.116902,-16.091,-39.60556
-39.141361,-14.6198059995385,225,LES-LEN-500,2020,BA,INGÁ,Lagoa Encantada,2,6,7.81,6.1,10.4,1.474544,-14.619806,-39.141361
-39.4508329999999,-14.6847219995367,226,LESALM150,2020,BA,INEMA,São Francisco,1,6,5.645,4.52,6.56,0.817429,-14.684722,-39.450833
-39.34475,-14.6484719995377,227,LESALM200,2020,BA,INGÁ,Rio Almada,1,5,3.168,1.04,4.54,1.532896,-14.648472,-39.34475
-39.1897499999999,-14.6551389995375,228,LESALM300,2020,BA,INGÁ,Rio Almada,1,6,7.151667,6.31,7.91,0.586256,-14.655139,-39.18975
-39.4836109999999,-14.9316669995296,229,LESBCO001,2020,BA,INEMA,São Francisco,1,5,3.922,2.07,5.4,1.197902,-14.931667,-39.483611
-40.071444,-15.1203329995242,230,LESCOL200,2020,BA,INGÁ,Rio Colônia,1,6,3.038333,0.16,6.01,2.16018,-15.120333,-40.071444
-39.7234,-15.1441669995236,231,LESCOL300,2020,BA,INGÁ,Rio Colônia,1,3,6.44,3.87,7.83,2.228161,-15.144167,-39.7234
-39.084444,-14.7461109995349,232,LESIGP001,2020,BA,INEMA,Barragem do Iguapé,2,6,7.216667,6.75,7.98,0.48306,-14.746111,-39.084444
-39.141361,-14.6198059995385,233,LESLEN500,2020,BA,INEMA,Lagoa Encantada,2,6,7.81,6.1,10.4,1.474544,-14.619806,-39.141361
-39.057778,-15.1744439995227,234,LESMRM600,2020,BA,INEMA,Maruim,1,6,8.025,7.61,8.44,0.302572,-15.174444,-39.057778
-39.4276389999999,-14.8979999995306,235,LESRCH500,2020,BA,INGÁ,Rio Cachoeira,1,6,7.391667,5.25,9.18,1.302742,-14.898,-39.427639
-39.270028,-14.7883889995337,236,LESRCH700,2020,BA,INGÁ,Rio Cachoeira,1,6,5.623333,2.22,11.7,3.214969,-14.788389,-39.270028
-39.152722,-14.8024439995333,237,LESRCH800,2020,BA,INGÁ,Rio Cachoeira,1,6,5.93,3.39,10.3,2.485083,-14.802444,-39.152722
-39.0583299999999,-15.373609999517,238,LESRVE200,2020,BA,INEMA,Jucuruçu,1,6,7.55,7.08,8.31,0.50545,-15.37361,-39.05833
-39.949083,-14.9554719995289,239,LESSLD100,2020,BA,INGÁ,Rio Salgado,1,4,5.1875,4.4,5.67,0.55488,-14.955472,-39.949083
-39.718667,-14.9048059995304,240,LESSLD200,2020,BA,INGÁ,Rio Salgado,1,6,5.785,2.75,8.08,1.825341,-14.904806,-39.718667
-39.5019169999999,-14.8740559995312,241,LESSLD400,2020,BA,INGÁ,Rio Salgado,1,6,7.426667,3.98,10.1,2.0975,-14.874056,-39.501917
-39.650833,-14.8094439995331,242,LESSLM500,2020,BA,INEMA,Salomé,1,6,7.06,6.64,7.98,0.501398,-14.809444,-39.650833
-39.330122,-15.4266869995155,243,LESSPE200,2020,BA,INEMA,São Pedro,1,5,5.154,2.6,6.22,1.488482,-15.426687,-39.330122
-39.0429399999999,-14.3989999995449,244,LESTIJ800,2020,BA,INEMA,Tijuípe,1,6,7.091667,5.6,7.86,0.833916,-14.399,-39.04294
-39.326139,-15.0732219995255,245,LESUNA100,2020,BA,INGÁ,Rio Una,1,6,4.038333,2.45,7.3,1.961463,-15.073222,-39.326139
-39.1125,-15.2830599995196,246,LESUNA350,2020,BA,INEMA,Rio Paramirim,1,6,7.718333,7.16,8.33,0.463311,-15.28306,-39.1125
-39.0636939999999,-15.2973889995192,247,LESUNA400,2020,BA,INGÁ,Rio Una,1,6,6.456667,4.92,7.55,1.078604,-15.297389,-39.063694
-40.2024999999999,-17.8955999994476,248,MCRLSC001,2020,BA,INEMA,Mucuri,1,4,5.265,4.43,6.36,0.804425,-17.8956,-40.2025
-40.012222,-17.9824999994453,249,MCRMCR200,2020,BA,INEMA,Mucuri,1,4,5.61,4.81,6.49,0.812281,-17.9825,-40.012222
-39.893222,-18.0991109994421,250,MCRMCR400,2020,BA,INGÁ,Mucuri,1,5,5.212,3.75,6.54,1.09333,-18.099111,-39.893222
-39.88778,-9.58099999968987,251,MRRCRC500,2020,BA,INEMA,Curaçá,1,6,7.525,6.77,8.6,0.704918,-9.581,-39.88778
-39.9372779999999,-9.11527799970438,252,MRRCRC800,2020,BA,INGÁ,Curaçá,1,6,5.75,3.9,7.68,1.531013,-9.115278,-39.937278
-40.5531389999999,-9.46158299969358,253,MRRRSF700,2020,BA,INGÁ,Rio São Francisco,1,6,5.588333,4.5,6.86,0.9588,-9.461583,-40.553139
-40.474389,-9.42141699969484,254,MRRRSF730,2020,BA,INGÁ,Rio São Francisco,1,6,6.443333,5.78,7.08,0.499586,-9.421417,-40.474389
-40.3163329999999,-9.29286099969885,255,MRRRSF750,2020,BA,INGÁ,Rio São Francisco,1,6,6.206667,5.55,6.84,0.562483,-9.292861,-40.316333
-40.099778,-9.09352799970507,256,MRRRSF780,2020,BA,INGÁ,Rio São Francisco,1,6,6.108333,5.01,7.45,0.816049,-9.093528,-40.099778
-39.9095,-8.98913899970836,257,MRRRSF850,2020,BA,INGÁ,Rio São Francisco,1,6,5.326667,3.25,7.08,1.458008,-8.989139,-39.9095
-39.248056,-8.62611099971979,258,MRRRSF870,2020,BA,INGÁ,Rio São Francisco,1,6,7.745,4.82,10.8,2.331924,-8.626111,-39.248056
-39.113556,-8.71922199971682,259,MRRRSF900,2020,BA,INGÁ,Rio São Francisco,1,6,6.708333,5.84,7.94,0.737005,-8.719222,-39.113556
-38.7630559999999,-8.83916699971308,260,MRRRSF920,2020,BA,INEMA,São Francisco,2,6,8.91,6.81,10.7,1.359838,-8.839167,-38.763056
-38.306889,-9.1534999997032,261,MRRRSF950,2020,BA,INGÁ,Rio São Francisco,1,6,7.876667,6.67,9.11,0.896809,-9.1535,-38.306889
-38.235694,-9.40111099969547,262,MRRRSF980,2020,BA,INGÁ,Rio São Francisco,1,6,7.211667,5.84,8.05,0.767787,-9.401111,-38.235694
-38.198833,-9.4195279996949,263,MRRRSF990,2020,BA,INGÁ,Rio São Francisco,1,6,6.876667,5.92,7.67,0.747601,-9.419528,-38.198833
-40.5703099999999,-17.2519999994649,264,PIJALB050,2020,BA,INEMA,Alcobaça,1,5,6.722,5.8,7.73,0.803287,-17.252,-40.57031
-40.2307499999999,-17.3730559994616,265,PIJALB200,2020,BA,INEMA,Alcobaça,1,6,6.011667,4.39,7.1,0.931352,-17.373056,-40.23075
-40.21556,-17.3769999994615,266,PIJALB230,2020,BA,INEMA,Alcobaça,1,6,5.22,2.84,6.06,1.186002,-17.377,-40.21556
-39.6456669999999,-17.5132499994579,267,PIJALB500,2020,BA,INGÁ,Alcobaça,1,6,6.368333,5.01,7.47,0.824607,-17.51325,-39.645667
-39.427361,-17.505360999458,268,PIJALB700,2020,BA,INGÁ,Alcobaça,1,6,5.87,4.99,7.57,0.994887,-17.505361,-39.427361
-39.22361,-17.5339999994573,269,PIJALB900,2020,BA,INEMA,Alcobaça,1,6,5.061667,3.55,6.22,1.170836,-17.534,-39.22361
-39.2533329999999,-17.3108329994633,270,PIJJUC900,2020,BA,INEMA,Jucuruçu,1,6,5.271667,3.48,7.24,1.444651,-17.310833,-39.253333
-40.1895,-16.845555999476,271,PIJJUN100,2020,BA,INEMA,Jucuruçu,1,4,6.96,6.15,7.86,0.777732,-16.845556,-40.1895
-39.8413399999999,-16.8383099994762,272,PIJJUN250,2020,BA,INGÁ,Jucuruçu-Braço Norte,1,4,6.0925,5.6,6.56,0.426409,-16.83831,-39.84134
-39.5445,-17.0451109994705,273,PIJJUN400,2020,BA,INGÁ,Jucuruçu-Braço Norte,1,6,5.335,4.25,6.76,0.906129,-17.045111,-39.5445
-39.621417,-17.247916999465,274,PIJJUS400,2020,BA,INGÁ,Jucuruçu-Braço Sul,1,6,6.481667,4.44,7.84,1.119847,-17.247917,-39.621417
-39.7876939999999,-17.8126939994498,275,PIJPRP400,2020,BA,INGÁ,Peruípe,1,5,5.158,4.31,6.11,0.668782,-17.812694,-39.787694
-42.1297,-13.3963999995742,276,PMIMRF800,2020,BA,INEMA,Morro do Fogo,1,3,6.396667,5.42,7.48,1.034134,-13.3964,-42.1297
-42.14453,-13.4179999995735,277,PMIPMI100,2020,BA,INEMA,Paramirim,1,6,5.561667,3.65,7.23,1.188266,-13.418,-42.14453
-42.288889,-13.3280559995761,278,PMIPMI200,2020,BA,INEMA,Paramirim,1,6,3.33,2.56,4.07,0.562068,-13.328056,-42.288889
-42.7642999999999,-12.2493999996082,279,PMIPMI700,2020,BA,INGÁ,Rio Paramirim,1,2,6.805,6.73,6.88,0.106066,-12.2494,-42.7643
-43.222639,-12.1871939996101,280,PMIRSF350,2020,BA,INGÁ,Rio São Francisco,1,5,6.714,5.21,8.59,1.341242,-12.187194,-43.222639
-43.1210829999999,-11.0821109996435,281,PMIRSF450,2020,BA,INGÁ,Rio São Francisco,1,6,5.855,4.72,7.15,0.822089,-11.082111,-43.121083
-42.7267219999999,-10.8133329996518,282,PMIRSF470,2020,BA,INGÁ,Rio São Francisco,1,6,6.188333,5.41,7.08,0.589828,-10.813333,-42.726722
-39.660833,-15.4308329995154,283,PRDAGP100,2020,BA,INEMA,Água Preta,1,5,7.564,6.32,8.15,0.77655,-15.430833,-39.660833
-40.488301,-14.9018319995305,284,PRDBCA001,2020,BA,INEMA,Jacuípe,1,3,7.843333,6.72,9.2,1.256357,-14.901832,-40.488301
-40.248611,-15.2358329995209,285,PRDCGR300,2020,BA,INEMA,Catolé Grande,1,6,7.368333,5.85,8.36,0.909229,-15.235833,-40.248611
-40.237833,-15.2614439995202,286,PRDCGR400,2020,BA,INGÁ,Catolé Grande,1,6,6.311667,4.44,7.91,1.318445,-15.261444,-40.237833
-40.2377769999999,-15.2613879995202,287,PRDCGR600,2020,BA,INEMA,Catolé Grande,1,6,5.118333,3.32,6.29,1.01779,-15.261388,-40.237777
-40.87028,-14.9033299995304,288,PRDCLB100,2020,BA,INGÁ,Córrego lagoa de Baixo,1,6,4.42,1.27,5.64,1.592106,-14.90333,-40.87028
-40.04583,-15.6539999995091,289,PRDJUN500,2020,BA,INEMA,Córrego Jundiá,1,6,2.453333,0.51,3.44,1.093283,-15.654,-40.04583
-40.430833,-15.5644439995117,290,PRDMAC900,2020,BA,INEMA,Macarani,1,6,4.461667,3.45,5.81,1.062326,-15.564444,-40.430833
-40.447778,-15.5497219995121,291,PRDMAJ500,2020,BA,INEMA,Manjerona,1,6,7.368333,6.67,8.45,0.637006,-15.549722,-40.447778
-40.2591669999999,-15.6144439995102,292,PRDPAL700,2020,BA,INEMA,Córrego Palmeira,1,6,3.606667,2.75,4.85,0.724284,-15.614444,-40.259167
-39.500278,-15.4269439995155,293,PRDPAN600,2020,BA,INEMA,Panelão,1,6,7.351667,5.75,8.68,1.186093,-15.426944,-39.500278
-41.237111,-15.5131389995131,294,PRDPRD200,2020,BA,INGÁ,Rio Pardo,1,6,5.291667,4,7,1.171126,-15.513139,-41.237111
-40.626389,-15.2754169995198,295,PRDPRD300,2020,BA,INGÁ,Rio Pardo,1,6,6.52,5.28,7.75,0.891605,-15.275417,-40.626389
-40.066111,-15.3911109995165,296,PRDPRD350,2020,BA,INEMA,Pardo,1,4,6.1875,4.06,7.98,1.769885,-15.391111,-40.066111
-39.867667,-15.5207499995129,297,PRDPRD400,2020,BA,INGÁ,Rio Pardo,1,6,6.783333,5.06,8.35,1.28915,-15.52075,-39.867667
-39.7217699999999,-15.5602399995118,298,PRDPRD430,2020,BA,INGÁ,Rio Pardo,1,6,8.318333,7.84,9.05,0.416001,-15.56024,-39.72177
-39.4100999999999,-15.5798499995112,299,PRDPRD500,2020,BA,INGÁ,Rio Pardo,1,6,7.455,6.89,8.16,0.451785,-15.57985,-39.4101
-39.304472,-15.5685559995115,300,PRDPRD600,2020,BA,INGÁ,Rio Pardo,1,6,8.541667,7.37,9.9,0.900187,-15.568556,-39.304472
-39.055944,-15.6627499995089,301,PRDPRD800,2020,BA,INGÁ,Rio Pardo,1,6,3.315,0.29,5.65,1.963138,-15.66275,-39.055944
-40.6270299999999,-15.231499999521,302,PRDVRG100,2020,BA,INEMA,Verruga,1,6,5.845,5.28,6.36,0.391906,-15.2315,-40.62703
-41.391111,-13.2630559995781,303,PRGAPE001,2020,BA,INEMA,Barragem do Apertado,2,5,3.49,3.24,4.41,0.51483,-13.263056,-41.391111
-41.4030559999999,-13.1883329995803,304,PRGAPE002,2020,BA,INEMA,Barragem do Apertado,2,5,6.466,5.02,7.39,0.87237,-13.188333,-41.403056
-41.4408329999999,-13.0769439995836,305,PRGAPE003,2020,BA,INEMA,Barragem do Apertado,2,5,5.746,5.33,6.16,0.398221,-13.076944,-41.440833
-41.6206,-12.2510999996082,306,PRGARG700,2020,BA,INEMA,Riacho Água de Rega,1,6,9.21,7.29,11,1.229569,-12.2511,-41.6206
-39.05236,-12.4319999996028,307,PRGBCV001,2020,BA,INEMA,Barragem Pedra do Cavalo,2,6,8.166667,6.82,8.77,0.69979,-12.432,-39.05236
-39.1826399999999,-12.5019999996007,308,PRGBCV002,2020,BA,INEMA,Barragem Pedra do Cavalo,2,6,6.708333,5.5,7.74,0.807401,-12.502,-39.18264
-39.2672699999999,-12.5429999995994,309,PRGBCV003,2020,BA,INEMA,Barragem Pedra do Cavalo,2,6,5.796667,4.29,7.21,1.124414,-12.543,-39.26727
-39.0279399999999,-12.5399999995995,310,PRGBCV004,2020,BA,INEMA,Barragem França,2,6,8.065,6.92,8.65,0.60738,-12.54,-39.02794
-40.59889,-11.5639999996289,311,PRGBFR001,2020,BA,INEMA,Barragem França,2,6,5.231667,3.1,6.95,1.39799,-11.564,-40.59889
-40.66694,-11.5659999996289,312,PRGBFR002,2020,BA,INEMA,Barragem França,2,6,5.523333,4.07,7.07,1.101121,-11.566,-40.66694
-40.6324999999999,-11.560999999629,313,PRGBFR003,2020,BA,INEMA,Barragem São José,2,6,5.208333,4.56,6.28,0.699898,-11.561,-40.6325
-41.1999999999999,-12.3513999996052,314,PRGBON900,2020,BA,INEMA,Bonito,1,6,7.235,6.19,8.27,0.860947,-12.3514,-41.2
-40.04576,-11.52599999963,315,PRGBSJ001,2020,BA,INEMA,Barragem São José,2,6,6.538333,5.27,7.78,0.941773,-11.526,-40.04576
-40.1199999999999,-11.5219999996301,316,PRGBSJ003,2020,BA,INEMA,Curimataí,1,6,6.43,5.54,7.21,0.703619,-11.522,-40.12
-39.306611,-12.3281939996058,317,PRGCMT400,2020,BA,INGÁ,Rio Crumatai,1,5,4.636,2.85,6.58,1.796282,-12.328194,-39.306611
-41.7878,-12.6966999995949,318,PRGCOC200,2020,BA,INGÁ,Rio Cochó,1,2,5.4,4.92,5.88,0.678823,-12.6967,-41.7878
-41.756944,-12.425555999603,319,PRGCOC400,2020,BA,INEMA,Cochó,1,3,4.98,3.07,7.34,2.170276,-12.425556,-41.756944
-39.9339199999999,-12.5139399996003,320,PRGCVI500,2020,BA,INGÁ,Rio Capivari,1,4,5.19,2.32,7.03,2.11731,-12.51394,-39.93392
-40.9244439999999,-11.5972219996279,321,PRGFRD700,2020,BA,INEMA,Ferro Doído,1,6,4.343333,2.22,6.78,1.663859,-11.597222,-40.924444
-40.9003299999999,-11.5099999996305,322,PRGJCP100,2020,BA,INEMA,Jacuípe,1,3,3.173333,0.86,4.43,2.0059,-11.51,-40.90033
-39.9331,-12.5168999996002,323,PRGJCP150,2020,BA,INGÁ,Informação não disponível,1,2,5.295,5.29,5.3,0.007071,-12.5169,-39.9331
-39.789056,-11.4706669996317,324,PRGJCP300,2020,BA,INGÁ,Rio Jacuípe,1,7,6.13,2.34,8.38,1.886204,-11.470667,-39.789056
-39.388972,-11.8082219996215,325,PRGJCP400,2020,BA,INGÁ,Rio Jacuípe,1,6,8.05,5.73,14.1,3.141961,-11.808222,-39.388972
-39.0452799999999,-12.2333299996087,326,PRGJCP580,2020,BA,INEMA,Jacuípe ,1,4,8.98,6.15,11.4,2.527568,-12.23333,-39.04528
-39.00107,-12.2856389996071,327,PRGJCP600,2020,BA,INGÁ,Rio Jacuípe,1,5,9.828,6.07,14.8,3.196791,-12.285639,-39.00107
-38.9730099999999,-12.2985699996067,328,PRGMAI200,2020,BA,INGÁ,Rio do Maia,1,5,4.666,4.03,5.52,0.593195,-12.29857,-38.97301
-41.417722,-12.4620559996019,329,PRGMCZ500,2020,BA,INEMA,Mucugezinho,1,6,7.49,6.79,8.25,0.521421,-12.462056,-41.417722
-39.884083,-12.0933059996129,330,PRGPEX300,2020,BA,INGÁ,Rio do Peixe,1,3,8.433333,6.47,10.6,2.072494,-12.093306,-39.884083
-39.6981939999999,-12.4874899996011,331,PRGPEX400,2020,BA,INGÁ,Rio do Peixe,1,5,7.764,2.19,12.9,4.274123,-12.48749,-39.698194
-41.3891669999999,-13.0053059995857,332,PRGPRG300,2020,BA,INGÁ,Rio Paraguaçu,1,6,6.266667,5.65,6.65,0.338329,-13.005306,-41.389167
-41.322278,-12.8401939995906,333,PRGPRG330,2020,BA,INGÁ,Rio Paraguaçu,1,6,7.275,6.77,7.74,0.377505,-12.840194,-41.322278
-40.961111,-12.9872219995862,334,PRGPRG360,2020,BA,INEMA,Paraguaçu,1,6,6.873333,5.18,7.95,1.089544,-12.987222,-40.961111
-40.5708329999999,-13.0005559995858,335,PRGPRG375,2020,BA,INEMA,Paraguaçu,1,7,6.554286,3.64,7.75,1.365343,-13.000556,-40.570833
-40.3491999999999,-12.791899999592,336,PRGPRG385,2020,BA,INEMA,Paraguaçu,1,7,5.95,3.53,7.57,1.333067,-12.7919,-40.3492
-40.2155099999999,-12.7660699995928,337,PRGPRG400,2020,BA,INGÁ,Rio Paraguaçu,1,7,6.275714,4.82,7.54,0.885623,-12.76607,-40.21551
-39.848333,-12.5149999996002,338,PRGPRG520,2020,BA,INEMA,Paraguaçu,1,2,6.945,5.65,8.24,1.831407,-12.515,-39.848333
-39.5225,-12.5858329995982,339,PRGPRG600,2020,BA,INGÁ,Rio Paraguaçu,1,7,5.625714,3.14,7.36,1.422367,-12.585833,-39.5225
-38.968083,-12.6029719995977,340,PRGPRG800,2020,BA,INGÁ,Rio Paraguaçu,1,6,6.508333,5.19,7.8,0.945799,-12.602972,-38.968083
-38.99741,-12.2738889996075,341,PRGPRN300,2020,BA,INGÁ,Riacho Principal,1,7,4.894286,3.16,7.31,1.439026,-12.273889,-38.99741
-41.572917,-12.5020829996007,342,PRGPRT600,2020,BA,INEMA,Preto,1,6,7.066667,6.22,7.84,0.635788,-12.502083,-41.572917
-39.4933609999999,-12.1865559996101,343,PRGPTG400,2020,BA,INGÁ,Rio Paratigi,1,5,9.15,6.71,11.5,1.728656,-12.186556,-39.493361
-41.382222,-12.5557199995991,344,PRGSJO300,2020,BA,INEMA,São José,1,5,7.186,6.53,7.53,0.392467,-12.55572,-41.382222
-41.32814,-12.4941669996009,345,PRGSTA100,2020,BA,INEMA,Santo Antônio,1,6,7.545,6.52,8.32,0.693448,-12.494167,-41.32814
-41.325611,-12.6662219995958,346,PRGSTA300,2020,BA,INGÁ,Rio Santo Antônio,1,6,1.453333,0.1,2.32,0.762172,-12.666222,-41.325611
-41.328611,-12.7561109995931,347,PRGSTA340,2020,BA,INEMA,Santo Antônio,1,6,4.616667,3.58,5.53,0.710877,-12.756111,-41.328611
-41.1097,-13.0580999995841,348,PRGUNA350,2020,BA,INGÁ,Rio Una,1,6,6.326667,5.8,6.8,0.45023,-13.0581,-41.1097
-41.1208609999999,-12.1131389996123,349,PRGUTG200,2020,BA,INEMA,Utinga,1,6,6.93,5.85,7.48,0.673766,-12.113139,-41.120861
-41.207417,-12.5047219996006,350,PRGUTG500,2020,BA,INGÁ,Rio Utinga,1,5,7.18,6.21,8.43,0.967833,-12.504722,-41.207417
-38.38972,-12.8549999995902,351,RCNBIP001,2020,BA,INEMA,Barragem Joanes I,2,7,8.067143,6.16,9.87,1.209431,-12.855,-38.38972
-38.3830609999999,-12.8972399995889,352,RCNBIP002,2020,BA,INEMA,Barragem IpitangaI,2,7,6.99,5.84,8.31,0.973105,-12.89724,-38.383061
-38.3242799999999,-12.8359999995907,353,RCNBJN001,2020,BA,INEMA,Barragem Joanes II,2,7,4.725714,1.26,7.84,2.110544,-12.836,-38.32428
-38.41944,-12.6669999995958,354,RCNBJO001,2020,BA,INEMA,Barragem Joanes II,2,7,6.78,5.02,7.46,0.85736,-12.667,-38.41944
-38.39627,-12.6669999995958,355,RCNBJO004,2020,BA,INEMA,Barragem Santa Helena,2,7,6.64,3.64,7.52,1.374591,-12.667,-38.39627
